tic,date,ajexdi,price,gvkey
MSTR,8/3/2020,10,123.66,111534
MSTR,8/4/2020,10,123.32,111534
MSTR,8/5/2020,10,123.95,111534
MSTR,8/6/2020,10,123.35,111534
MSTR,8/7/2020,10,123.39,111534
MSTR,8/10/2020,10,123.62,111534
MSTR,8/11/2020,10,134.89,111534
MSTR,8/12/2020,10,137.04,111534
MSTR,8/13/2020,10,137,111534
MSTR,8/14/2020,10,146.63,111534
MSTR,8/17/2020,10,143.84,111534
MSTR,8/18/2020,10,143.14,111534
MSTR,8/19/2020,10,141.67,111534
MSTR,8/20/2020,10,144.14,111534
MSTR,8/21/2020,10,145.08,111534
MSTR,8/24/2020,10,148.58,111534
MSTR,8/25/2020,10,146.96,111534
MSTR,8/26/2020,10,146.06,111534
MSTR,8/27/2020,10,146.52,111534
MSTR,8/28/2020,10,146.89,111534
MSTR,8/31/2020,10,144.44,111534
MSTR,9/1/2020,10,148.82,111534
MSTR,9/2/2020,10,150,111534
MSTR,9/3/2020,10,144.28,111534
MSTR,9/4/2020,10,142.19,111534
MSTR,9/8/2020,10,138.82,111534
MSTR,9/9/2020,10,141.15,111534
MSTR,9/10/2020,10,139.72,111534
MSTR,9/11/2020,10,141.13,111534
MSTR,9/14/2020,10,142.62,111534
MSTR,9/15/2020,10,155.75,111534
MSTR,9/16/2020,10,174.9,111534
MSTR,9/17/2020,10,163.61,111534
MSTR,9/18/2020,10,159.59,111534
MSTR,9/21/2020,10,152.16,111534
MSTR,9/22/2020,10,154.25,111534
MSTR,9/23/2020,10,148.28,111534
MSTR,9/24/2020,10,146.06,111534
MSTR,9/25/2020,10,146.13,111534
MSTR,9/28/2020,10,151.46,111534
MSTR,9/29/2020,10,149.69,111534
MSTR,9/30/2020,10,150.56,111534
MSTR,10/1/2020,10,148.96,111534
MSTR,10/2/2020,10,146.46,111534
MSTR,10/5/2020,10,148.21,111534
MSTR,10/6/2020,10,150.04,111534
MSTR,10/7/2020,10,153.09,111534
MSTR,10/8/2020,10,163.94,111534
MSTR,10/9/2020,10,164.73,111534
MSTR,10/12/2020,10,166.46,111534
MSTR,10/13/2020,10,166.08,111534
MSTR,10/14/2020,10,164.24,111534
MSTR,10/15/2020,10,165.97,111534
MSTR,10/16/2020,10,164.7,111534
MSTR,10/19/2020,10,164.14,111534
MSTR,10/20/2020,10,169.07,111534
MSTR,10/21/2020,10,181.05,111534
MSTR,10/22/2020,10,183.05,111534
MSTR,10/23/2020,10,184.3,111534
MSTR,10/26/2020,10,175,111534
MSTR,10/27/2020,10,175.58,111534
MSTR,10/28/2020,10,162.15,111534
MSTR,10/29/2020,10,161.96,111534
MSTR,10/30/2020,10,167.07,111534
MSTR,11/2/2020,10,166.57,111534
MSTR,11/3/2020,10,171.95,111534
MSTR,11/4/2020,10,172.53,111534
MSTR,11/5/2020,10,181.68,111534
MSTR,11/6/2020,10,185.62,111534
MSTR,11/9/2020,10,185.005,111534
MSTR,11/10/2020,10,186.14,111534
MSTR,11/11/2020,10,192.16,111534
MSTR,11/12/2020,10,186.94,111534
MSTR,11/13/2020,10,192.27,111534
MSTR,11/16/2020,10,203.93,111534
MSTR,11/17/2020,10,208.2,111534
MSTR,11/18/2020,10,212.96,111534
MSTR,11/19/2020,10,217.11,111534
MSTR,11/20/2020,10,222.11,111534
MSTR,11/23/2020,10,220.76,111534
MSTR,11/24/2020,10,247.23,111534
MSTR,11/25/2020,10,270.275,111534
MSTR,11/27/2020,10,271.26,111534
MSTR,11/30/2020,10,342.77,111534
MSTR,12/1/2020,10,324,111534
MSTR,12/2/2020,10,321.32,111534
MSTR,12/3/2020,10,331.6,111534
MSTR,12/4/2020,10,328,111534
MSTR,12/7/2020,10,336.22,111534
MSTR,12/8/2020,10,289.45,111534
MSTR,12/9/2020,10,286.21,111534
MSTR,12/10/2020,10,290.33,111534
MSTR,12/11/2020,10,285.92,111534
MSTR,12/14/2020,10,279.53,111534
MSTR,12/15/2020,10,285.79,111534
MSTR,12/16/2020,10,299.12,111534
MSTR,12/17/2020,10,297.8,111534
MSTR,12/18/2020,10,301.2,111534
MSTR,12/21/2020,10,317.6,111534
MSTR,12/22/2020,10,331.5,111534
MSTR,12/23/2020,10,337.18,111534
MSTR,12/24/2020,10,322.61,111534
MSTR,12/28/2020,10,370,111534
MSTR,12/29/2020,10,366.07,111534
MSTR,12/30/2020,10,389.97,111534
MSTR,12/31/2020,10,388.55,111534
MSTR,1/4/2021,10,425.22,111534
MSTR,1/5/2021,10,428.63,111534
MSTR,1/6/2021,10,480.55,111534
MSTR,1/7/2021,10,535.75,111534
MSTR,1/8/2021,10,531.64,111534
MSTR,1/11/2021,10,495.49,111534
MSTR,1/12/2021,10,514.24,111534
MSTR,1/13/2021,10,519.26,111534
MSTR,1/14/2021,10,631,111534
MSTR,1/15/2021,10,578.07,111534
MSTR,1/19/2021,10,592.21,111534
MSTR,1/20/2021,10,550.82,111534
MSTR,1/21/2021,10,520.46,111534
MSTR,1/22/2021,10,577.03,111534
MSTR,1/25/2021,10,571.42,111534
MSTR,1/26/2021,10,559.81,111534
MSTR,1/27/2021,10,540.1,111534
MSTR,1/28/2021,10,578.375,111534
MSTR,1/29/2021,10,617.31,111534
MSTR,2/1/2021,10,634.56,111534
MSTR,2/2/2021,10,687.92,111534
MSTR,2/3/2021,10,741.19,111534
MSTR,2/4/2021,10,765.59,111534
MSTR,2/5/2021,10,806,111534
MSTR,2/8/2021,10,1041,111534
MSTR,2/9/2021,10,1272.94,111534
MSTR,2/10/2021,10,974.48,111534
MSTR,2/11/2021,10,1009.94,111534
MSTR,2/12/2021,10,1034.31,111534
MSTR,2/16/2021,10,955,111534
MSTR,2/17/2021,10,941.8,111534
MSTR,2/18/2021,10,927.78,111534
MSTR,2/19/2021,10,963.72,111534
MSTR,2/22/2021,10,876,111534
MSTR,2/23/2021,10,691.23,111534
MSTR,2/24/2021,10,817.69,111534
MSTR,2/25/2021,10,731.61,111534
MSTR,2/26/2021,10,750.41,111534
MSTR,3/1/2021,10,782.44,111534
MSTR,3/2/2021,10,748.5,111534
MSTR,3/3/2021,10,731.57,111534
MSTR,3/4/2021,10,645.66,111534
MSTR,3/5/2021,10,620.24,111534
MSTR,3/8/2021,10,624.19,111534
MSTR,3/9/2021,10,715.99,111534
MSTR,3/10/2021,10,756.55,111534
MSTR,3/11/2021,10,803.75,111534
MSTR,3/12/2021,10,784,111534
MSTR,3/15/2021,10,769.01,111534
MSTR,3/16/2021,10,724.29,111534
MSTR,3/17/2021,10,770.99,111534
MSTR,3/18/2021,10,732.05,111534
MSTR,3/19/2021,10,777.04,111534
MSTR,3/22/2021,10,724.56,111534
MSTR,3/23/2021,10,677.21,111534
MSTR,3/24/2021,10,621.57,111534
MSTR,3/25/2021,10,620.91,111534
MSTR,3/26/2021,10,624,111534
MSTR,3/29/2021,10,631.34,111534
MSTR,3/30/2021,10,653.98,111534
MSTR,3/31/2021,10,678.8,111534
MSTR,4/1/2021,10,703.56,111534
MSTR,4/5/2021,10,720.55,111534
MSTR,4/6/2021,10,704.58,111534
MSTR,4/7/2021,10,656.2,111534
MSTR,4/8/2021,10,690.12,111534
MSTR,4/9/2021,10,711,111534
MSTR,4/12/2021,10,718.24,111534
MSTR,4/13/2021,10,848.54,111534
MSTR,4/14/2021,10,735.5,111534
MSTR,4/15/2021,10,740.15,111534
MSTR,4/16/2021,10,693.62,111534
MSTR,4/19/2021,10,637.52,111534
MSTR,4/20/2021,10,646.45,111534
MSTR,4/21/2021,10,650.46,111534
MSTR,4/22/2021,10,598.2,111534
MSTR,4/23/2021,10,613.04,111534
MSTR,4/26/2021,10,658.82,111534
MSTR,4/27/2021,10,676.99,111534
MSTR,4/28/2021,10,680.82,111534
MSTR,4/29/2021,10,655.01,111534
MSTR,4/30/2021,10,657.16,111534
MSTR,5/3/2021,10,635.62,111534
MSTR,5/4/2021,10,616.88,111534
MSTR,5/5/2021,10,623.45,111534
MSTR,5/6/2021,10,609.08,111534
MSTR,5/7/2021,10,620.46,111534
MSTR,5/10/2021,10,569.46,111534
MSTR,5/11/2021,10,576.96,111534
MSTR,5/12/2021,10,541.88,111534
MSTR,5/13/2021,10,488.08,111534
MSTR,5/14/2021,10,521.31,111534
MSTR,5/17/2021,10,489.35,111534
MSTR,5/18/2021,10,487.2,111534
MSTR,5/19/2021,10,454.86,111534
MSTR,5/20/2021,10,472.66,111534
MSTR,5/21/2021,10,450.52,111534
MSTR,5/24/2021,10,472.45,111534
MSTR,5/25/2021,10,469.67,111534
MSTR,5/26/2021,10,482.79,111534
MSTR,5/27/2021,10,493.85,111534
MSTR,5/28/2021,10,470,111534
MSTR,6/1/2021,10,477.76,111534
MSTR,6/2/2021,10,498.5,111534
MSTR,6/3/2021,10,488.64,111534
MSTR,6/4/2021,10,484.67,111534
MSTR,6/7/2021,10,469.81,111534
MSTR,6/8/2021,10,459.38,111534
MSTR,6/9/2021,10,512.99,111534
MSTR,6/10/2021,10,508.65,111534
MSTR,6/11/2021,10,516.44,111534
MSTR,6/14/2021,10,598.49,111534
MSTR,6/15/2021,10,630.54,111534
MSTR,6/16/2021,10,619.82,111534
MSTR,6/17/2021,10,630.81,111534
MSTR,6/18/2021,10,646.46,111534
MSTR,6/21/2021,10,583.67,111534
MSTR,6/22/2021,10,553.72,111534
MSTR,6/23/2021,10,553,111534
MSTR,6/24/2021,10,581.88,111534
MSTR,6/25/2021,10,550.05,111534
MSTR,6/28/2021,10,624.17,111534
MSTR,6/29/2021,10,668.99,111534
MSTR,6/30/2021,10,664.5,111534
MSTR,7/1/2021,10,650.86,111534
MSTR,7/2/2021,10,635.61,111534
MSTR,7/6/2021,10,634.29,111534
MSTR,7/7/2021,10,639.86,111534
MSTR,7/8/2021,10,618.44,111534
MSTR,7/9/2021,10,628.66,111534
MSTR,7/12/2021,10,588.69,111534
MSTR,7/13/2021,10,579.88,111534
MSTR,7/14/2021,10,560.43,111534
MSTR,7/15/2021,10,541.04,111534
MSTR,7/16/2021,10,523.09,111534
MSTR,7/19/2021,10,498.72,111534
MSTR,7/20/2021,10,501.78,111534
MSTR,7/21/2021,10,556.94,111534
MSTR,7/22/2021,10,555.94,111534
MSTR,7/23/2021,10,539.71,111534
MSTR,7/26/2021,10,682.5,111534
MSTR,7/27/2021,10,630.61,111534
MSTR,7/28/2021,10,646.65,111534
MSTR,7/29/2021,10,625.01,111534
MSTR,7/30/2021,10,626.01,111534
MSTR,8/2/2021,10,637.79,111534
MSTR,8/3/2021,10,625.06,111534
MSTR,8/4/2021,10,670.93,111534
MSTR,8/5/2021,10,715.62,111534
MSTR,8/6/2021,10,748.72,111534
MSTR,8/9/2021,10,767.73,111534
MSTR,8/10/2021,10,750.49,111534
MSTR,8/11/2021,10,747.49,111534
MSTR,8/12/2021,10,720.99,111534
MSTR,8/13/2021,10,728,111534
MSTR,8/16/2021,10,697.51,111534
MSTR,8/17/2021,10,663.69,111534
MSTR,8/18/2021,10,655.05,111534
MSTR,8/19/2021,10,676.26,111534
MSTR,8/20/2021,10,716.56,111534
MSTR,8/23/2021,10,718.51,111534
MSTR,8/24/2021,10,715.5,111534
MSTR,8/25/2021,10,726.71,111534
MSTR,8/26/2021,10,693.66,111534
MSTR,8/27/2021,10,707.2,111534
MSTR,8/30/2021,10,702.99,111534
MSTR,8/31/2021,10,694.3,111534
MSTR,9/1/2021,10,702.5,111534
MSTR,9/2/2021,10,695.71,111534
MSTR,9/3/2021,10,712.26,111534
MSTR,9/7/2021,10,648.01,111534
MSTR,9/8/2021,10,638.62,111534
MSTR,9/9/2021,10,640.62,111534
MSTR,9/10/2021,10,615.57,111534
MSTR,9/13/2021,10,642.7,111534
MSTR,9/14/2021,10,618.48,111534
MSTR,9/15/2021,10,633,111534
MSTR,9/16/2021,10,633,111534
MSTR,9/17/2021,10,614.29,111534
MSTR,9/20/2021,10,588.39,111534
MSTR,9/21/2021,10,581.02,111534
MSTR,9/22/2021,10,599.61,111534
MSTR,9/23/2021,10,616.57,111534
MSTR,9/24/2021,10,599.39,111534
MSTR,9/27/2021,10,594.75,111534
MSTR,9/28/2021,10,573.51,111534
MSTR,9/29/2021,10,566.32,111534
MSTR,9/30/2021,10,578.4,111534
MSTR,10/1/2021,10,612.46,111534
MSTR,10/4/2021,10,607.25,111534
MSTR,10/5/2021,10,651.01,111534
MSTR,10/6/2021,10,673.81,111534
MSTR,10/7/2021,10,692.79,111534
MSTR,10/8/2021,10,708.82,111534
MSTR,10/11/2021,10,731.8,111534
MSTR,10/12/2021,10,710.65,111534
MSTR,10/13/2021,10,726.3,111534
MSTR,10/14/2021,10,723.95,111534
MSTR,10/15/2021,10,749.85,111534
MSTR,10/18/2021,10,739.64,111534
MSTR,10/19/2021,10,727.25,111534
MSTR,10/20/2021,10,758.18,111534
MSTR,10/21/2021,10,735.43,111534
MSTR,10/22/2021,10,718.52,111534
MSTR,10/25/2021,10,746.02,111534
MSTR,10/26/2021,10,734.86,111534
MSTR,10/27/2021,10,715.02,111534
MSTR,10/28/2021,10,717.13,111534
MSTR,10/29/2021,10,715.06,111534
MSTR,11/1/2021,10,736.12,111534
MSTR,11/2/2021,10,794.14,111534
MSTR,11/3/2021,10,810.25,111534
MSTR,11/4/2021,10,800,111534
MSTR,11/5/2021,10,797.51,111534
MSTR,11/8/2021,10,860,111534
MSTR,11/9/2021,10,859.01,111534
MSTR,11/10/2021,10,816.34,111534
MSTR,11/11/2021,10,818.36,111534
MSTR,11/12/2021,10,811.73,111534
MSTR,11/15/2021,10,795,111534
MSTR,11/16/2021,10,752.02,111534
MSTR,11/17/2021,10,753,111534
MSTR,11/18/2021,10,727.36,111534
MSTR,11/19/2021,10,718.31,111534
MSTR,11/22/2021,10,690.02,111534
MSTR,11/23/2021,10,696.77,111534
MSTR,11/24/2021,10,700.9,111534
MSTR,11/26/2021,10,663,111534
MSTR,11/29/2021,10,695.48,111534
MSTR,11/30/2021,10,721.43,111534
MSTR,12/1/2021,10,705.47,111534
MSTR,12/2/2021,10,683.36,111534
MSTR,12/3/2021,10,630.99,111534
MSTR,12/6/2021,10,596.47,111534
MSTR,12/7/2021,10,628.17,111534
MSTR,12/8/2021,10,636.54,111534
MSTR,12/9/2021,10,591.88,111534
MSTR,12/10/2021,10,600.84,111534
MSTR,12/13/2021,10,571.64,111534
MSTR,12/14/2021,10,580.38,111534
MSTR,12/15/2021,10,598.59,111534
MSTR,12/16/2021,10,566.94,111534
MSTR,12/17/2021,10,571.58,111534
MSTR,12/20/2021,10,546.39,111534
MSTR,12/21/2021,10,567.5,111534
MSTR,12/22/2021,10,569.99,111534
MSTR,12/23/2021,10,597.21,111534
MSTR,12/27/2021,10,608.28,111534
MSTR,12/28/2021,10,567.97,111534
MSTR,12/29/2021,10,556.09,111534
MSTR,12/30/2021,10,562.34,111534
MSTR,12/31/2021,10,544.49,111534
MSTR,1/3/2022,10,558.26,111534
MSTR,1/4/2022,10,551.07,111534
MSTR,1/5/2022,10,509.1,111534
MSTR,1/6/2022,10,498.62,111534
MSTR,1/7/2022,10,482.95,111534
MSTR,1/10/2022,10,481.95,111534
MSTR,1/11/2022,10,506.56,111534
MSTR,1/12/2022,10,514.64,111534
MSTR,1/13/2022,10,489.59,111534
MSTR,1/14/2022,10,499.56,111534
MSTR,1/18/2022,10,468.28,111534
MSTR,1/19/2022,10,460.42,111534
MSTR,1/20/2022,10,457.53,111534
MSTR,1/21/2022,10,375.89,111534
MSTR,1/24/2022,10,370.45,111534
MSTR,1/25/2022,10,365.05,111534
MSTR,1/26/2022,10,353.65,111534
MSTR,1/27/2022,10,319.45,111534
MSTR,1/28/2022,10,338.95,111534
MSTR,1/31/2022,10,368.01,111534
MSTR,2/1/2022,10,373,111534
MSTR,2/2/2022,10,348.84,111534
MSTR,2/3/2022,10,340.09,111534
MSTR,2/4/2022,10,391.64,111534
MSTR,2/7/2022,10,413.47,111534
MSTR,2/8/2022,10,425.43,111534
MSTR,2/9/2022,10,446.6,111534
MSTR,2/10/2022,10,431.48,111534
MSTR,2/11/2022,10,411.01,111534
MSTR,2/14/2022,10,409.49,111534
MSTR,2/15/2022,10,437.24,111534
MSTR,2/16/2022,10,434.98,111534
MSTR,2/17/2022,10,404.6,111534
MSTR,2/18/2022,10,395.97,111534
MSTR,2/22/2022,10,377.7,111534
MSTR,2/23/2022,10,365.03,111534
MSTR,2/24/2022,10,396.96,111534
MSTR,2/25/2022,10,405,111534
MSTR,2/28/2022,10,443,111534
MSTR,3/1/2022,10,464.73,111534
MSTR,3/2/2022,10,459.29,111534
MSTR,3/3/2022,10,428.7,111534
MSTR,3/4/2022,10,410.36,111534
MSTR,3/7/2022,10,388.91,111534
MSTR,3/8/2022,10,410.36,111534
MSTR,3/9/2022,10,436.75,111534
MSTR,3/10/2022,10,421.13,111534
MSTR,3/11/2022,10,390.82,111534
MSTR,3/14/2022,10,369.93,111534
MSTR,3/15/2022,10,396.14,111534
MSTR,3/16/2022,10,428.78,111534
MSTR,3/17/2022,10,434.09,111534
MSTR,3/18/2022,10,454.28,111534
MSTR,3/21/2022,10,436.48,111534
MSTR,3/22/2022,10,459.95,111534
MSTR,3/23/2022,10,450.69,111534
MSTR,3/24/2022,10,483.92,111534
MSTR,3/25/2022,10,472.42,111534
MSTR,3/28/2022,10,510,111534
MSTR,3/29/2022,10,520,111534
MSTR,3/30/2022,10,500.69,111534
MSTR,3/31/2022,10,486.32,111534
MSTR,4/1/2022,10,490.98,111534
MSTR,4/4/2022,10,501.26,111534
MSTR,4/5/2022,10,487.28,111534
MSTR,4/6/2022,10,455.11,111534
MSTR,4/7/2022,10,463.61,111534
MSTR,4/8/2022,10,453.24,111534
MSTR,4/11/2022,10,436.39,111534
MSTR,4/12/2022,10,443.45,111534
MSTR,4/13/2022,10,463.58,111534
MSTR,4/14/2022,10,449.19,111534
MSTR,4/18/2022,10,445.89,111534
MSTR,4/19/2022,10,471.14,111534
MSTR,4/20/2022,10,449.03,111534
MSTR,4/21/2022,10,427.86,111534
MSTR,4/22/2022,10,409.08,111534
MSTR,4/25/2022,10,428,111534
MSTR,4/26/2022,10,391.01,111534
MSTR,4/27/2022,10,385.78,111534
MSTR,4/28/2022,10,400.49,111534
MSTR,4/29/2022,10,354.17,111534
MSTR,5/2/2022,10,365.91,111534
MSTR,5/3/2022,10,343.4,111534
MSTR,5/4/2022,10,366.44,111534
MSTR,5/5/2022,10,314.52,111534
MSTR,5/6/2022,10,294.24,111534
MSTR,5/9/2022,10,219.05,111534
MSTR,5/10/2022,10,225.52,111534
MSTR,5/11/2022,10,168.2,111534
MSTR,5/12/2022,10,171.18,111534
MSTR,5/13/2022,10,204.57,111534
MSTR,5/16/2022,10,201.51,111534
MSTR,5/17/2022,10,224.87,111534
MSTR,5/18/2022,10,197.44,111534
MSTR,5/19/2022,10,210.77,111534
MSTR,5/20/2022,10,202.75,111534
MSTR,5/23/2022,10,204.37,111534
MSTR,5/24/2022,10,193.01,111534
MSTR,5/25/2022,10,198.12,111534
MSTR,5/26/2022,10,216.1,111534
MSTR,5/27/2022,10,219.39,111534
MSTR,5/31/2022,10,264.69,111534
MSTR,6/1/2022,10,238.14,111534
MSTR,6/2/2022,10,244.46,111534
MSTR,6/3/2022,10,227.22,111534
MSTR,6/6/2022,10,235.44,111534
MSTR,6/7/2022,10,240,111534
MSTR,6/8/2022,10,232.89,111534
MSTR,6/9/2022,10,217.76,111534
MSTR,6/10/2022,10,203.36,111534
MSTR,6/13/2022,10,152.15,111534
MSTR,6/14/2022,10,156.87,111534
MSTR,6/15/2022,10,171.34,111534
MSTR,6/16/2022,10,161.34,111534
MSTR,6/17/2022,10,167.6,111534
MSTR,6/21/2022,10,178.96,111534
MSTR,6/22/2022,10,170.91,111534
MSTR,6/23/2022,10,188.31,111534
MSTR,6/24/2022,10,205.44,111534
MSTR,6/27/2022,10,196.73,111534
MSTR,6/28/2022,10,186.12,111534
MSTR,6/29/2022,10,179.69,111534
MSTR,6/30/2022,10,164.3,111534
MSTR,7/1/2022,10,166.77,111534
MSTR,7/5/2022,10,187.68,111534
MSTR,7/6/2022,10,188.3,111534
MSTR,7/7/2022,10,219.51,111534
MSTR,7/8/2022,10,221.28,111534
MSTR,7/11/2022,10,200.9,111534
MSTR,7/12/2022,10,192.52,111534
MSTR,7/13/2022,10,195.55,111534
MSTR,7/14/2022,10,204.59,111534
MSTR,7/15/2022,10,213.98,111534
MSTR,7/18/2022,10,225.63,111534
MSTR,7/19/2022,10,267.17,111534
MSTR,7/20/2022,10,288.77,111534
MSTR,7/21/2022,10,289.71,111534
MSTR,7/22/2022,10,281.92,111534
MSTR,7/25/2022,10,265.86,111534
MSTR,7/26/2022,10,237.64,111534
MSTR,7/27/2022,10,262.4,111534
MSTR,7/28/2022,10,275.72,111534
MSTR,7/29/2022,10,286.06,111534
MSTR,8/1/2022,10,275.74,111534
MSTR,8/2/2022,10,278.26,111534
MSTR,8/3/2022,10,313.68,111534
MSTR,8/4/2022,10,309.31,111534
MSTR,8/5/2022,10,319.15,111534
MSTR,8/8/2022,10,330.01,111534
MSTR,8/9/2022,10,319.38,111534
MSTR,8/10/2022,10,335.8,111534
MSTR,8/11/2022,10,336.99,111534
MSTR,8/12/2022,10,352.84,111534
MSTR,8/15/2022,10,349.08,111534
MSTR,8/16/2022,10,342.64,111534
MSTR,8/17/2022,10,325.2,111534
MSTR,8/18/2022,10,324.38,111534
MSTR,8/19/2022,10,283,111534
MSTR,8/22/2022,10,268.09,111534
MSTR,8/23/2022,10,265.8,111534
MSTR,8/24/2022,10,274.41,111534
MSTR,8/25/2022,10,272.81,111534
MSTR,8/26/2022,10,249.2,111534
MSTR,8/29/2022,10,244.96,111534
MSTR,8/30/2022,10,240.23,111534
MSTR,8/31/2022,10,231.56,111534
MSTR,9/1/2022,10,220.92,111534
MSTR,9/2/2022,10,218.06,111534
MSTR,9/6/2022,10,204.25,111534
MSTR,9/7/2022,10,218.61,111534
MSTR,9/8/2022,10,234.5,111534
MSTR,9/9/2022,10,261.97,111534
MSTR,9/12/2022,10,262.98,111534
MSTR,9/13/2022,10,231.25,111534
MSTR,9/14/2022,10,225.99,111534
MSTR,9/15/2022,10,216.94,111534
MSTR,9/16/2022,10,206.34,111534
MSTR,9/19/2022,10,206.2,111534
MSTR,9/20/2022,10,196.6,111534
MSTR,9/21/2022,10,195.92,111534
MSTR,9/22/2022,10,192.32,111534
MSTR,9/23/2022,10,191.45,111534
MSTR,9/26/2022,10,200.18,111534
MSTR,9/27/2022,10,206.07,111534
MSTR,9/28/2022,10,220.47,111534
MSTR,9/29/2022,10,211.82,111534
MSTR,9/30/2022,10,212.26,111534
MSTR,10/3/2022,10,224.52,111534
MSTR,10/4/2022,10,248.74,111534
MSTR,10/5/2022,10,242.19,111534
MSTR,10/6/2022,10,241.67,111534
MSTR,10/7/2022,10,220.3,111534
MSTR,10/10/2022,10,220.65,111534
MSTR,10/11/2022,10,216.37,111534
MSTR,10/12/2022,10,218.38,111534
MSTR,10/13/2022,10,220.54,111534
MSTR,10/14/2022,10,209.31,111534
MSTR,10/17/2022,10,221.13,111534
MSTR,10/18/2022,10,235,111534
MSTR,10/19/2022,10,226.08,111534
MSTR,10/20/2022,10,221.01,111534
MSTR,10/21/2022,10,232.62,111534
MSTR,10/24/2022,10,237.6,111534
MSTR,10/25/2022,10,268.69,111534
MSTR,10/26/2022,10,272.72,111534
MSTR,10/27/2022,10,270.56,111534
MSTR,10/28/2022,10,279.99,111534
MSTR,10/31/2022,10,267.51,111534
MSTR,11/1/2022,10,257.2,111534
MSTR,11/2/2022,10,248.23,111534
MSTR,11/3/2022,10,248.44,111534
MSTR,11/4/2022,10,277.1,111534
MSTR,11/7/2022,10,266.64,111534
MSTR,11/8/2022,10,211.84,111534
MSTR,11/9/2022,10,170.36,111534
MSTR,11/10/2022,10,175,111534
MSTR,11/11/2022,10,175.18,111534
MSTR,11/14/2022,10,165.9,111534
MSTR,11/15/2022,10,171.53,111534
MSTR,11/16/2022,10,169.44,111534
MSTR,11/17/2022,10,173.88,111534
MSTR,11/18/2022,10,170.12,111534
MSTR,11/21/2022,10,157.22,111534
MSTR,11/22/2022,10,167.08,111534
MSTR,11/23/2022,10,176.39,111534
MSTR,11/25/2022,10,183,111534
MSTR,11/28/2022,10,176.67,111534
MSTR,11/29/2022,10,182,111534
MSTR,11/30/2022,10,198.09,111534
MSTR,12/1/2022,10,198.98,111534
MSTR,12/2/2022,10,206.94,111534
MSTR,12/5/2022,10,195.67,111534
MSTR,12/6/2022,10,195.52,111534
MSTR,12/7/2022,10,193.49,111534
MSTR,12/8/2022,10,202.57,111534
MSTR,12/9/2022,10,203.25,111534
MSTR,12/12/2022,10,196.16,111534
MSTR,12/13/2022,10,201.81,111534
MSTR,12/14/2022,10,202.73,111534
MSTR,12/15/2022,10,188,111534
MSTR,12/16/2022,10,173.75,111534
MSTR,12/19/2022,10,170.21,111534
MSTR,12/20/2022,10,168.85,111534
MSTR,12/21/2022,10,168.82,111534
MSTR,12/22/2022,10,166.23,111534
MSTR,12/23/2022,10,162.67,111534
MSTR,12/27/2022,10,147.74,111534
MSTR,12/28/2022,10,138.09,111534
MSTR,12/29/2022,10,136.63,111534
MSTR,12/30/2022,10,141.57,111534
MSTR,1/3/2023,10,145.02,111534
MSTR,1/4/2023,10,165.06,111534
MSTR,1/5/2023,10,156.56,111534
MSTR,1/6/2023,10,160.45,111534
MSTR,1/9/2023,10,175.01,111534
MSTR,1/10/2023,10,190,111534
MSTR,1/11/2023,10,194.76,111534
MSTR,1/12/2023,10,210.17,111534
MSTR,1/13/2023,10,216.97,111534
MSTR,1/17/2023,10,235.92,111534
MSTR,1/18/2023,10,221.19,111534
MSTR,1/19/2023,10,221.45,111534
MSTR,1/20/2023,10,240.03,111534
MSTR,1/23/2023,10,250.215,111534
MSTR,1/24/2023,10,247.5,111534
MSTR,1/25/2023,10,245.84,111534
MSTR,1/26/2023,10,245.32,111534
MSTR,1/27/2023,10,258.36,111534
MSTR,1/30/2023,10,245.69,111534
MSTR,1/31/2023,10,251.73,111534
MSTR,2/1/2023,10,267.92,111534
MSTR,2/2/2023,10,292.13,111534
MSTR,2/3/2023,10,284.76,111534
MSTR,2/6/2023,10,282.05,111534
MSTR,2/7/2023,10,283.87,111534
MSTR,2/8/2023,10,275.96,111534
MSTR,2/9/2023,10,249.04,111534
MSTR,2/10/2023,10,243.37,111534
MSTR,2/13/2023,10,249.25,111534
MSTR,2/14/2023,10,271.14,111534
MSTR,2/15/2023,10,298.4,111534
MSTR,2/16/2023,10,284.03,111534
MSTR,2/17/2023,10,294.05,111534
MSTR,2/21/2023,10,269.92,111534
MSTR,2/22/2023,10,268.58,111534
MSTR,2/23/2023,10,265.75,111534
MSTR,2/24/2023,10,255.8,111534
MSTR,2/27/2023,10,258.65,111534
MSTR,2/28/2023,10,262.27,111534
MSTR,3/1/2023,10,257.91,111534
MSTR,3/2/2023,10,252.89,111534
MSTR,3/3/2023,10,246.91,111534
MSTR,3/6/2023,10,237.45,111534
MSTR,3/7/2023,10,231.44,111534
MSTR,3/8/2023,10,232.72,111534
MSTR,3/9/2023,10,210.82,111534
MSTR,3/10/2023,10,192.01,111534
MSTR,3/13/2023,10,223.16,111534
MSTR,3/14/2023,10,229.47,111534
MSTR,3/15/2023,10,227.55,111534
MSTR,3/16/2023,10,241.08,111534
MSTR,3/17/2023,10,267.66,111534
MSTR,3/20/2023,10,263.96,111534
MSTR,3/21/2023,10,273.38,111534
MSTR,3/22/2023,10,246.86,111534
MSTR,3/23/2023,10,263.33,111534
MSTR,3/24/2023,10,256.67,111534
MSTR,3/27/2023,10,238.96,111534
MSTR,3/28/2023,10,248.26,111534
MSTR,3/29/2023,10,284.03,111534
