date,exdate,cp_flag,strike_price,best_bid,best_offer,volume,optionid,index_flag,issuer,exercise_style
2021-06-03,2021-06-04,P,325000,0,0.05,1,139993028,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,330000,0,0.05,0,139993029,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,335000,0,0.05,0,139993030,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,340000,0,0.05,0,139993031,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,345000,0,0.05,0,139993032,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,350000,0,0.05,32,139977003,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,355000,0,3.6,1,139977004,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,360000,0,0.05,10,139977005,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,365000,0,3.6,1,139977006,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,370000,0,3.7,0,139977007,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,375000,0,3.7,0,139977008,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,380000,0,1,0,139977009,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,385000,0,3.8,1,139977010,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,390000,0,3.6,1,139977011,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,395000,0,4.3,0,139977012,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,400000,0,0.25,6,139977013,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,405000,0,3.7,1,139977014,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,410000,0,1.1,2,139977015,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,415000,0,4.4,2,139977016,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,420000,0.1,1.1,8,139977017,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,425000,0,1.15,2,139977018,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,430000,0,0.95,5,139977019,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,435000,0.05,1.2,5,139977020,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,440000,0.15,1.05,35,139977021,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,445000,0.3,1.45,4,139977022,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,450000,0.45,1.35,31,139977023,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,455000,0.7,1.6,5,139977024,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,460000,1.05,1.7,26,139977025,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,462500,1.2,2.2,0,140548455,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,465000,1.75,2.45,13,139977026,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,467500,1.65,2.8,3,140548456,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,470000,1.95,3.2,42,139977027,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,472500,2.35,3.8,12,140548457,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,475000,3,4.1,3,139977028,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,477500,3.3,4.7,3,140548458,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,480000,4.1,5.5,122,139977029,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,482500,4.7,6.4,6,140548459,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,485000,5.7,7.5,16,139977030,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,487500,7,9.2,19,140548460,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,490000,8.1,10,21,139977031,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,492500,9.4,12.4,21,140548461,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,495000,10.9,13.8,8,139977032,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,497500,12.3,15.1,11,140548462,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,500000,13.9,16.4,113,139977033,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,502500,15.9,18.7,1,140548463,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,505000,17.8,20.8,2,140262023,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,507500,19.4,22.9,0,140548464,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,510000,21.9,25.3,0,139977034,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,515000,25.8,30.9,0,140262024,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,520000,30.7,35.7,1,139977035,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,525000,35.7,40.7,0,140262025,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,527500,38.1,43.2,0,140262026,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,530000,40.5,45.6,0,139977036,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,532500,43.2,48,0,140262027,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,535000,45.5,50.5,0,140262028,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,537500,47.9,52.5,4,140262029,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,540000,50.4,55.6,8,139977037,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,542500,53,58.7,0,140262030,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,545000,55.5,60.1,2,140262031,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,547500,58,63.6,0,140262032,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,550000,60.5,64.9,1,139977038,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,552500,62.9,68.1,0,140262033,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,555000,65.5,70.6,0,140262034,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,557500,67.9,73.6,0,140262035,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,560000,70.3,75.8,0,139977039,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,562500,72.9,77.6,0,140262036,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,565000,75.3,80.1,0,140148867,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,567500,77.9,83.5,0,140262037,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,570000,80.3,84.9,1,139977040,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,572500,82.8,88.6,0,140262038,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,575000,85.3,90.1,0,139945521,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,577500,87.9,92.5,0,140262039,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,580000,90.2,95.7,0,139945522,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,585000,95.3,100.4,0,139945523,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,590000,100.2,105.4,0,139945524,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,595000,105.2,110.4,0,139945525,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,600000,110.2,115.1,1,139945526,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,602500,112.6,118.5,0,140148868,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,605000,112.7,121.3,0,139945527,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,607500,115.2,124,0,140148869,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,610000,117.7,126.2,0,139945528,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,612500,120.2,128.7,0,140148870,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,615000,122.6,131.2,0,139945529,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,617500,125.1,133.5,0,140148871,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,620000,127.6,136.2,1,139945530,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,622500,130.1,138.7,0,140148872,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,625000,132.7,141.1,0,139945531,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,627500,135.1,143.7,0,139945532,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,630000,137.6,146.2,0,139945533,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,632500,140.1,148.4,0,139945534,0,STRATEGY INC.,A
2021-06-03,2021-06-04,P,635000,142.6,151.2,5,139945535,0,STRATEGY INC.,A
